experiment_number,num_students,num_schools,capacities,capacities_generated,num_capacities,num_repeats_profiles,num_repeat_sampler,epsilon,num_manipulations,algorithm,k,probabilities,utilities,average_utility,average_percentage_manipulators,average_percentage_unassigned_students,average_number_manipulations
10.0,30,5,[ 2 10  2  1 15],True,5,10,100,0.02,4,gs,2,"[[0.043 0.343 0.103 0.022 0.055 0.434]
 [0.101 0.361 0.03  0.068 0.097 0.343]
 [0.021 0.309 0.051 0.069 0.158 0.392]
 [0.085 0.349 0.069 0.    0.143 0.354]
 [0.06  0.351 0.068 0.    0.153 0.368]
 [0.1   0.296 0.062 0.026 0.15  0.366]
 [0.038 0.281 0.116 0.    0.178 0.387]
 [0.1   0.378 0.01  0.054 0.116 0.342]
 [0.031 0.276 0.055 0.071 0.245 0.322]
 [0.065 0.307 0.059 0.094 0.129 0.346]
 [0.057 0.356 0.019 0.058 0.182 0.328]
 [0.102 0.333 0.069 0.    0.082 0.414]
 [0.067 0.333 0.074 0.028 0.075 0.423]
 [0.112 0.364 0.047 0.013 0.075 0.389]
 [0.118 0.371 0.037 0.027 0.    0.447]
 [0.049 0.302 0.101 0.    0.154 0.394]
 [0.072 0.294 0.056 0.    0.239 0.339]
 [0.033 0.373 0.091 0.    0.069 0.434]
 [0.032 0.288 0.105 0.034 0.113 0.428]
 [0.107 0.334 0.033 0.07  0.041 0.415]
 [0.089 0.384 0.077 0.    0.    0.45 ]
 [0.104 0.349 0.07  0.    0.08  0.397]
 [0.    0.357 0.095 0.08  0.057 0.411]
 [0.088 0.312 0.059 0.057 0.076 0.408]
 [0.059 0.269 0.057 0.082 0.201 0.332]
 [0.041 0.312 0.1   0.044 0.    0.503]
 [0.093 0.383 0.069 0.025 0.    0.43 ]
 [0.018 0.279 0.105 0.067 0.086 0.445]
 [0.041 0.363 0.083 0.    0.068 0.445]
 [0.074 0.393 0.03  0.    0.195 0.308]]","[0.1426181  0.16726229 0.12225253 0.16667956 0.14675168 0.15768895
 0.14747564 0.17437665 0.14183939 0.15377072 0.1614005  0.16031852
 0.15017548 0.16394841 0.15741638 0.13809857 0.15203548 0.13871225
 0.12670957 0.16584456 0.17183492 0.17986505 0.13839314 0.15111335
 0.14403624 0.12571181 0.16222914 0.12602658 0.14428483 0.16283982]",0.15139033725673665,63.0,39.31333333333333,30.7
10.0,30,5,[ 2 10  2  1 15],True,5,10,100,0.02,4,gs,3,"[[0.046 0.373 0.064 0.037 0.304 0.176]
 [0.105 0.346 0.075 0.021 0.2   0.253]
 [0.051 0.308 0.041 0.046 0.412 0.142]
 [0.094 0.361 0.055 0.016 0.3   0.174]
 [0.046 0.318 0.06  0.028 0.455 0.093]
 [0.104 0.31  0.071 0.035 0.285 0.195]
 [0.061 0.329 0.071 0.068 0.145 0.326]
 [0.088 0.33  0.065 0.051 0.213 0.253]
 [0.013 0.314 0.073 0.042 0.43  0.128]
 [0.091 0.346 0.083 0.029 0.261 0.19 ]
 [0.074 0.321 0.08  0.01  0.393 0.122]
 [0.065 0.363 0.071 0.014 0.31  0.177]
 [0.056 0.328 0.07  0.033 0.313 0.2  ]
 [0.096 0.327 0.07  0.029 0.274 0.204]
 [0.129 0.397 0.076 0.004 0.176 0.218]
 [0.046 0.328 0.047 0.044 0.387 0.148]
 [0.039 0.322 0.053 0.039 0.443 0.104]
 [0.036 0.312 0.075 0.032 0.43  0.115]
 [0.039 0.331 0.067 0.036 0.372 0.155]
 [0.071 0.321 0.072 0.035 0.334 0.167]
 [0.087 0.414 0.073 0.009 0.181 0.236]
 [0.11  0.365 0.073 0.035 0.198 0.219]
 [0.014 0.332 0.061 0.048 0.371 0.174]
 [0.058 0.297 0.063 0.053 0.291 0.238]
 [0.042 0.249 0.075 0.064 0.411 0.159]
 [0.045 0.317 0.062 0.053 0.378 0.145]
 [0.074 0.361 0.058 0.031 0.249 0.227]
 [0.063 0.257 0.065 0.027 0.49  0.098]
 [0.054 0.352 0.063 0.024 0.322 0.185]
 [0.103 0.371 0.068 0.007 0.259 0.192]]","[0.16705677 0.17328916 0.14130458 0.17987951 0.15812867 0.17066183
 0.1637976  0.16381796 0.14799077 0.17368369 0.17931362 0.16914717
 0.16341743 0.17169471 0.18464656 0.16158913 0.15736203 0.16506714
 0.16158002 0.17008248 0.1901201  0.1981221  0.1512663  0.14768707
 0.15381322 0.14433388 0.15593345 0.15470061 0.16827465 0.18025781]",0.16560066727901182,61.0,18.043333333333333,33.1
10.0,30,5,[ 2 10  2  1 15],True,5,10,100,0.02,4,gs,4,"[[0.073 0.339 0.071 0.026 0.424 0.067]
 [0.124 0.383 0.083 0.025 0.267 0.118]
 [0.047 0.302 0.073 0.029 0.484 0.065]
 [0.08  0.349 0.057 0.032 0.383 0.099]
 [0.053 0.315 0.071 0.027 0.499 0.035]
 [0.065 0.366 0.056 0.036 0.381 0.096]
 [0.083 0.327 0.057 0.04  0.359 0.134]
 [0.086 0.346 0.061 0.037 0.31  0.16 ]
 [0.035 0.322 0.075 0.043 0.494 0.031]
 [0.085 0.369 0.063 0.028 0.309 0.146]
 [0.052 0.301 0.066 0.046 0.46  0.075]
 [0.071 0.35  0.059 0.02  0.406 0.094]
 [0.049 0.291 0.084 0.043 0.466 0.067]
 [0.083 0.355 0.076 0.032 0.322 0.132]
 [0.119 0.376 0.064 0.02  0.28  0.141]
 [0.054 0.303 0.072 0.032 0.501 0.038]
 [0.061 0.307 0.053 0.033 0.462 0.084]
 [0.025 0.314 0.07  0.032 0.526 0.033]
 [0.032 0.298 0.067 0.035 0.539 0.029]
 [0.087 0.315 0.055 0.038 0.326 0.179]
 [0.096 0.389 0.063 0.016 0.368 0.068]
 [0.109 0.38  0.073 0.044 0.172 0.222]
 [0.029 0.313 0.06  0.045 0.515 0.038]
 [0.056 0.323 0.066 0.028 0.452 0.075]
 [0.058 0.344 0.071 0.04  0.348 0.139]
 [0.031 0.324 0.071 0.037 0.506 0.031]
 [0.071 0.344 0.067 0.034 0.388 0.096]
 [0.03  0.316 0.057 0.035 0.515 0.047]
 [0.084 0.302 0.074 0.036 0.311 0.193]
 [0.072 0.337 0.065 0.031 0.422 0.073]]","[0.17348122 0.19266793 0.14360749 0.17997266 0.15700126 0.16058769
 0.16294699 0.16375052 0.15818104 0.17162306 0.16779743 0.17090571
 0.15530059 0.17397553 0.17929613 0.16226155 0.15700231 0.16475304
 0.15254833 0.16286668 0.19062199 0.19683917 0.15459594 0.15152799
 0.1640746  0.14413635 0.15899983 0.1529237  0.16613912 0.16951794]",0.16533012630192415,73.0,9.35,21.9
10.0,30,5,[ 2 10  2  1 15],True,5,10,100,0.02,4,gs,5,"[[0.078 0.325 0.044 0.023 0.53  0.   ]
 [0.067 0.33  0.066 0.038 0.499 0.   ]
 [0.067 0.351 0.067 0.033 0.482 0.   ]
 [0.072 0.337 0.067 0.026 0.498 0.   ]
 [0.042 0.356 0.065 0.037 0.5   0.   ]
 [0.068 0.339 0.084 0.036 0.473 0.   ]
 [0.063 0.354 0.073 0.04  0.47  0.   ]
 [0.07  0.353 0.068 0.043 0.466 0.   ]
 [0.071 0.33  0.055 0.032 0.512 0.   ]
 [0.067 0.303 0.067 0.045 0.518 0.   ]
 [0.076 0.295 0.063 0.032 0.534 0.   ]
 [0.068 0.352 0.069 0.034 0.477 0.   ]
 [0.076 0.33  0.071 0.018 0.505 0.   ]
 [0.065 0.316 0.067 0.034 0.518 0.   ]
 [0.068 0.339 0.071 0.02  0.502 0.   ]
 [0.081 0.322 0.064 0.033 0.5   0.   ]
 [0.059 0.329 0.069 0.035 0.508 0.   ]
 [0.057 0.331 0.068 0.038 0.506 0.   ]
 [0.062 0.336 0.069 0.027 0.506 0.   ]
 [0.06  0.356 0.065 0.027 0.492 0.   ]
 [0.072 0.344 0.065 0.031 0.488 0.   ]
 [0.072 0.342 0.059 0.036 0.491 0.   ]
 [0.067 0.319 0.067 0.034 0.513 0.   ]
 [0.053 0.337 0.068 0.035 0.507 0.   ]
 [0.077 0.297 0.073 0.039 0.514 0.   ]
 [0.049 0.339 0.062 0.036 0.514 0.   ]
 [0.064 0.331 0.079 0.041 0.485 0.   ]
 [0.063 0.335 0.075 0.03  0.497 0.   ]
 [0.072 0.35  0.056 0.035 0.487 0.   ]
 [0.074 0.322 0.064 0.032 0.508 0.   ]]","[0.16341647 0.1626242  0.15563766 0.16808736 0.16042178 0.15589908
 0.15974066 0.15750727 0.16541587 0.15518398 0.16351766 0.1656326
 0.16459076 0.15259486 0.15494384 0.16599234 0.16012729 0.17004277
 0.16323545 0.16479828 0.16985327 0.16452649 0.16108476 0.15176404
 0.15447924 0.14841141 0.15677369 0.15992649 0.16348184 0.15974178]",0.16064843994556396,0.0,0.0,0.0
10.0,30,5,[10  2  2 15  1],True,5,10,100,0.02,4,boston,5,"[[0.342 0.057 0.067 0.5   0.034 0.   ]
 [0.314 0.06  0.071 0.521 0.034 0.   ]
 [0.338 0.063 0.065 0.5   0.034 0.   ]
 [0.327 0.073 0.076 0.495 0.029 0.   ]
 [0.338 0.066 0.058 0.495 0.043 0.   ]
 [0.359 0.065 0.069 0.475 0.032 0.   ]
 [0.343 0.065 0.06  0.495 0.037 0.   ]
 [0.307 0.064 0.068 0.535 0.026 0.   ]
 [0.344 0.07  0.068 0.493 0.025 0.   ]
 [0.337 0.051 0.066 0.514 0.032 0.   ]
 [0.318 0.069 0.059 0.525 0.029 0.   ]
 [0.315 0.057 0.072 0.519 0.037 0.   ]
 [0.355 0.062 0.062 0.49  0.031 0.   ]
 [0.338 0.072 0.069 0.491 0.03  0.   ]
 [0.351 0.087 0.068 0.462 0.032 0.   ]
 [0.304 0.065 0.067 0.532 0.032 0.   ]
 [0.361 0.07  0.059 0.478 0.032 0.   ]
 [0.333 0.062 0.072 0.496 0.037 0.   ]
 [0.33  0.079 0.06  0.501 0.03  0.   ]
 [0.321 0.072 0.064 0.502 0.041 0.   ]
 [0.321 0.056 0.07  0.52  0.033 0.   ]
 [0.347 0.061 0.058 0.499 0.035 0.   ]
 [0.346 0.069 0.058 0.488 0.039 0.   ]
 [0.355 0.064 0.061 0.487 0.033 0.   ]
 [0.319 0.063 0.075 0.512 0.031 0.   ]
 [0.293 0.066 0.071 0.535 0.035 0.   ]
 [0.336 0.07  0.075 0.477 0.042 0.   ]
 [0.328 0.077 0.079 0.492 0.024 0.   ]
 [0.345 0.07  0.067 0.487 0.031 0.   ]
 [0.335 0.075 0.066 0.484 0.04  0.   ]]","[0.2138459  0.20539102 0.21228312 0.21100123 0.21509874 0.21982566
 0.20878767 0.2069537  0.21698079 0.20667423 0.20741019 0.21465217
 0.21936143 0.2195126  0.21940892 0.2105777  0.22458503 0.20902887
 0.21925865 0.22154986 0.2086787  0.2166365  0.20983432 0.21043148
 0.20731518 0.2027865  0.21066444 0.21711018 0.23617516 0.21066407]",0.21374946626766403,0.0,0.0,0.0
10.0,30,5,[10  2  2 15  1],True,5,10,100,0.02,4,gs,1,"[[0.397 0.066 0.    0.    0.    0.537]
 [0.216 0.047 0.2   0.2   0.    0.337]
 [0.302 0.    0.2   0.1   0.    0.398]
 [0.294 0.049 0.169 0.    0.    0.488]
 [0.349 0.068 0.1   0.    0.    0.483]
 [0.374 0.068 0.    0.    0.    0.558]
 [0.288 0.112 0.    0.1   0.    0.5  ]
 [0.186 0.235 0.2   0.    0.    0.379]
 [0.243 0.049 0.    0.3   0.    0.408]
 [0.35  0.053 0.    0.1   0.    0.497]
 [0.334 0.102 0.    0.    0.    0.564]
 [0.394 0.    0.    0.1   0.    0.506]
 [0.352 0.059 0.1   0.    0.    0.489]
 [0.381 0.    0.    0.1   0.    0.519]
 [0.388 0.    0.068 0.    0.    0.544]
 [0.441 0.    0.    0.    0.    0.559]
 [0.308 0.127 0.    0.1   0.    0.465]
 [0.436 0.    0.    0.    0.    0.564]
 [0.298 0.135 0.    0.1   0.    0.467]
 [0.392 0.    0.1   0.    0.    0.508]
 [0.441 0.    0.    0.    0.    0.559]
 [0.247 0.129 0.1   0.1   0.    0.424]
 [0.351 0.    0.2   0.    0.    0.449]
 [0.312 0.069 0.1   0.1   0.    0.419]
 [0.405 0.071 0.    0.    0.    0.524]
 [0.166 0.223 0.2   0.    0.    0.411]
 [0.341 0.123 0.    0.    0.    0.536]
 [0.263 0.166 0.1   0.    0.    0.471]
 [0.342 0.049 0.063 0.    0.    0.546]
 [0.409 0.    0.1   0.    0.    0.491]]","[0.14645845 0.18435412 0.16377134 0.15236057 0.18560319 0.16355036
 0.16306791 0.18772668 0.15268759 0.15218039 0.15555137 0.16868888
 0.17552847 0.16866386 0.16445341 0.18489581 0.16831253 0.14411341
 0.17317252 0.17698482 0.15357435 0.16654837 0.18589557 0.15835097
 0.15773026 0.17115925 0.16446495 0.1813409  0.18938444 0.16929101]",0.16766219057136664,23.0,48.66666666666667,11.8
10.0,30,5,[10  2  2 15  1],True,5,10,100,0.02,4,gs,2,"[[0.422 0.05  0.    0.406 0.    0.122]
 [0.215 0.045 0.171 0.431 0.    0.138]
 [0.24  0.05  0.084 0.541 0.    0.085]
 [0.307 0.05  0.106 0.383 0.    0.154]
 [0.253 0.092 0.096 0.308 0.    0.251]
 [0.393 0.113 0.025 0.205 0.    0.264]
 [0.307 0.056 0.14  0.285 0.    0.212]
 [0.352 0.084 0.    0.454 0.    0.11 ]
 [0.275 0.028 0.057 0.596 0.    0.044]
 [0.271 0.085 0.025 0.498 0.    0.121]
 [0.387 0.075 0.075 0.231 0.    0.232]
 [0.364 0.086 0.056 0.326 0.    0.168]
 [0.296 0.098 0.059 0.337 0.    0.21 ]
 [0.373 0.094 0.026 0.25  0.    0.257]
 [0.38  0.081 0.    0.378 0.    0.161]
 [0.43  0.045 0.088 0.224 0.    0.213]
 [0.25  0.112 0.    0.517 0.    0.121]
 [0.305 0.052 0.108 0.373 0.    0.162]
 [0.287 0.097 0.035 0.374 0.    0.207]
 [0.394 0.064 0.    0.397 0.    0.145]
 [0.372 0.049 0.064 0.398 0.    0.117]
 [0.265 0.027 0.213 0.369 0.    0.126]
 [0.389 0.049 0.116 0.264 0.    0.182]
 [0.313 0.024 0.055 0.562 0.    0.046]
 [0.402 0.028 0.056 0.437 0.    0.077]
 [0.336 0.038 0.11  0.458 0.    0.058]
 [0.403 0.053 0.044 0.324 0.    0.176]
 [0.264 0.149 0.    0.406 0.    0.181]
 [0.347 0.098 0.036 0.322 0.    0.197]
 [0.408 0.028 0.155 0.163 0.056 0.19 ]]","[0.21772729 0.20806023 0.20349304 0.20967779 0.20856832 0.22310129
 0.21170199 0.21861914 0.21557104 0.20443046 0.21954817 0.22877002
 0.20650233 0.21964856 0.21766438 0.23943837 0.21279497 0.19630978
 0.21438757 0.23654539 0.22596463 0.20963348 0.22449202 0.2047392
 0.22043097 0.21762737 0.21809762 0.21317685 0.24973908 0.22354621]",0.21733358467016353,69.0,15.756666666666666,39.7
10.0,30,5,[10  2  2 15  1],True,5,10,100,0.02,4,gs,3,"[[0.341 0.046 0.05  0.526 0.006 0.031]
 [0.255 0.082 0.074 0.539 0.003 0.047]
 [0.325 0.047 0.077 0.525 0.004 0.022]
 [0.238 0.069 0.051 0.595 0.012 0.035]
 [0.265 0.053 0.099 0.476 0.004 0.103]
 [0.38  0.107 0.078 0.357 0.004 0.074]
 [0.323 0.091 0.095 0.387 0.007 0.097]
 [0.284 0.084 0.098 0.469 0.002 0.063]
 [0.309 0.036 0.043 0.579 0.005 0.028]
 [0.262 0.071 0.067 0.537 0.006 0.057]
 [0.391 0.067 0.052 0.426 0.002 0.062]
 [0.341 0.08  0.069 0.474 0.006 0.03 ]
 [0.286 0.1   0.035 0.571 0.005 0.003]
 [0.401 0.042 0.061 0.424 0.003 0.069]
 [0.34  0.08  0.076 0.433 0.005 0.066]
 [0.394 0.081 0.095 0.371 0.    0.059]
 [0.243 0.071 0.052 0.625 0.007 0.002]
 [0.343 0.044 0.064 0.514 0.005 0.03 ]
 [0.371 0.08  0.07  0.408 0.004 0.067]
 [0.397 0.061 0.052 0.457 0.001 0.032]
 [0.378 0.039 0.063 0.453 0.004 0.063]
 [0.295 0.062 0.087 0.491 0.008 0.057]
 [0.334 0.039 0.115 0.462 0.    0.05 ]
 [0.335 0.029 0.041 0.59  0.003 0.002]
 [0.424 0.045 0.02  0.475 0.005 0.031]
 [0.207 0.094 0.071 0.591 0.012 0.025]
 [0.389 0.092 0.089 0.341 0.001 0.088]
 [0.401 0.118 0.047 0.359 0.004 0.071]
 [0.39  0.053 0.06  0.437 0.004 0.056]
 [0.358 0.037 0.049 0.548 0.003 0.005]]","[0.22012016 0.22198146 0.22861608 0.20742937 0.21532029 0.24096608
 0.22690794 0.2230808  0.22059029 0.20293125 0.23411461 0.22915415
 0.22293583 0.23900203 0.21511418 0.25128072 0.22326041 0.21129728
 0.23948309 0.25074409 0.2243783  0.22867805 0.22333773 0.21100188
 0.22839833 0.20344782 0.23247821 0.24658422 0.25764076 0.2272665 ]",0.2269180641328312,83.0,4.750000000000002,40.6
10.0,30,5,[10  2  2 15  1],True,5,10,100,0.02,4,gs,4,"[[0.336 0.053 0.073 0.5   0.028 0.01 ]
 [0.326 0.056 0.072 0.506 0.035 0.005]
 [0.313 0.043 0.049 0.562 0.03  0.003]
 [0.333 0.058 0.045 0.524 0.036 0.004]
 [0.274 0.091 0.093 0.514 0.018 0.01 ]
 [0.309 0.098 0.049 0.517 0.023 0.004]
 [0.32  0.072 0.066 0.504 0.031 0.007]
 [0.349 0.077 0.065 0.474 0.025 0.01 ]
 [0.365 0.045 0.044 0.516 0.026 0.004]
 [0.261 0.044 0.06  0.585 0.04  0.01 ]
 [0.34  0.097 0.066 0.469 0.018 0.01 ]
 [0.353 0.059 0.078 0.483 0.018 0.009]
 [0.26  0.093 0.089 0.519 0.023 0.016]
 [0.363 0.087 0.086 0.433 0.013 0.018]
 [0.314 0.081 0.084 0.489 0.025 0.007]
 [0.372 0.093 0.084 0.416 0.023 0.012]
 [0.346 0.069 0.062 0.489 0.021 0.013]
 [0.399 0.    0.025 0.541 0.035 0.   ]
 [0.354 0.085 0.098 0.437 0.011 0.015]
 [0.403 0.076 0.071 0.429 0.011 0.01 ]
 [0.318 0.063 0.062 0.521 0.032 0.004]
 [0.309 0.057 0.063 0.539 0.027 0.005]
 [0.278 0.073 0.085 0.528 0.028 0.008]
 [0.261 0.065 0.056 0.584 0.029 0.005]
 [0.383 0.048 0.05  0.491 0.027 0.001]
 [0.308 0.042 0.037 0.575 0.034 0.004]
 [0.349 0.048 0.046 0.525 0.024 0.008]
 [0.372 0.08  0.058 0.458 0.023 0.009]
 [0.415 0.085 0.08  0.395 0.006 0.019]
 [0.317 0.062 0.104 0.477 0.023 0.017]]","[0.21435181 0.21721164 0.20937377 0.21699592 0.20773354 0.22081017
 0.21252062 0.22614351 0.2227265  0.19094431 0.21319141 0.224279
 0.21420333 0.23745516 0.21236159 0.24084963 0.22435237 0.20766527
 0.22975435 0.24329032 0.20401724 0.19693882 0.19931478 0.19534481
 0.2186457  0.19970051 0.20420684 0.22742852 0.26199668 0.21709546]",0.21703011949634793,61.66666666666667,0.8566666666666667,18.5
10.0,30,5,[10  2  2 15  1],True,5,10,100,0.02,4,gs,5,"[[0.34  0.064 0.065 0.497 0.034 0.   ]
 [0.319 0.056 0.059 0.527 0.039 0.   ]
 [0.334 0.07  0.07  0.5   0.026 0.   ]
 [0.319 0.069 0.063 0.511 0.038 0.   ]
 [0.351 0.058 0.066 0.496 0.029 0.   ]
 [0.335 0.062 0.06  0.518 0.025 0.   ]
 [0.333 0.078 0.063 0.49  0.036 0.   ]
 [0.322 0.069 0.066 0.516 0.027 0.   ]
 [0.338 0.064 0.086 0.464 0.048 0.   ]
 [0.334 0.055 0.062 0.518 0.031 0.   ]
 [0.344 0.056 0.075 0.482 0.043 0.   ]
 [0.338 0.078 0.068 0.485 0.031 0.   ]
 [0.328 0.071 0.067 0.511 0.023 0.   ]
 [0.313 0.084 0.068 0.505 0.03  0.   ]
 [0.347 0.081 0.061 0.476 0.035 0.   ]
 [0.34  0.068 0.06  0.504 0.028 0.   ]
 [0.35  0.068 0.065 0.491 0.026 0.   ]
 [0.335 0.061 0.074 0.496 0.034 0.   ]
 [0.322 0.075 0.068 0.506 0.029 0.   ]
 [0.353 0.067 0.064 0.481 0.035 0.   ]
 [0.321 0.056 0.065 0.525 0.033 0.   ]
 [0.314 0.075 0.064 0.509 0.038 0.   ]
 [0.34  0.055 0.073 0.497 0.035 0.   ]
 [0.357 0.056 0.066 0.487 0.034 0.   ]
 [0.321 0.07  0.065 0.507 0.037 0.   ]
 [0.34  0.073 0.06  0.488 0.039 0.   ]
 [0.356 0.058 0.072 0.488 0.026 0.   ]
 [0.324 0.065 0.06  0.521 0.03  0.   ]
 [0.311 0.073 0.073 0.5   0.043 0.   ]
 [0.321 0.065 0.072 0.504 0.038 0.   ]]","[0.21532768 0.20385165 0.21257548 0.20968279 0.21886587 0.21329658
 0.21188797 0.21479538 0.21435794 0.20609431 0.21427768 0.22219639
 0.21258276 0.21514338 0.21564507 0.21810514 0.22686906 0.20694501
 0.21372042 0.23027728 0.20800189 0.21185    0.20998422 0.21087781
 0.20947868 0.21115441 0.21272209 0.21094537 0.22515973 0.21443536]",0.21403691405604477,0.0,0.0,0.0
10.0,30,5,[ 7  1  7 14  1],True,5,10,100,0.02,4,boston,5,"[[0.264 0.032 0.227 0.447 0.03  0.   ]
 [0.196 0.035 0.241 0.497 0.031 0.   ]
 [0.254 0.039 0.231 0.442 0.034 0.   ]
 [0.241 0.033 0.244 0.456 0.026 0.   ]
 [0.23  0.029 0.25  0.465 0.026 0.   ]
 [0.235 0.045 0.236 0.458 0.026 0.   ]
 [0.219 0.038 0.245 0.457 0.041 0.   ]
 [0.228 0.025 0.228 0.487 0.032 0.   ]
 [0.223 0.036 0.248 0.456 0.037 0.   ]
 [0.213 0.043 0.256 0.453 0.035 0.   ]
 [0.228 0.017 0.235 0.49  0.03  0.   ]
 [0.232 0.033 0.215 0.487 0.033 0.   ]
 [0.234 0.04  0.214 0.488 0.024 0.   ]
 [0.227 0.038 0.234 0.466 0.035 0.   ]
 [0.252 0.044 0.229 0.445 0.03  0.   ]
 [0.237 0.031 0.22  0.481 0.031 0.   ]
 [0.245 0.028 0.24  0.458 0.029 0.   ]
 [0.24  0.028 0.241 0.451 0.04  0.   ]
 [0.222 0.039 0.223 0.474 0.042 0.   ]
 [0.255 0.029 0.219 0.464 0.033 0.   ]
 [0.243 0.031 0.225 0.472 0.029 0.   ]
 [0.23  0.028 0.214 0.494 0.034 0.   ]
 [0.236 0.022 0.216 0.491 0.035 0.   ]
 [0.233 0.036 0.24  0.444 0.047 0.   ]
 [0.229 0.033 0.246 0.457 0.035 0.   ]
 [0.221 0.035 0.25  0.47  0.024 0.   ]
 [0.239 0.036 0.224 0.463 0.038 0.   ]
 [0.22  0.035 0.265 0.446 0.034 0.   ]
 [0.247 0.028 0.211 0.473 0.041 0.   ]
 [0.227 0.034 0.233 0.468 0.038 0.   ]]","[0.21002518 0.18474327 0.20025555 0.20261247 0.19902023 0.20025943
 0.20171449 0.19703036 0.19932893 0.19714932 0.19949768 0.19917771
 0.19502648 0.19748618 0.2108683  0.20058338 0.1946104  0.19645827
 0.19607363 0.19972189 0.19682565 0.19449603 0.19182672 0.19787648
 0.19392002 0.20268646 0.1904631  0.19163143 0.1903973  0.20025269]",0.19773396783555064,0.0,0.0,0.0
10.0,30,5,[ 7  1  7 14  1],True,5,10,100,0.02,4,gs,1,"[[0.229 0.    0.249 0.1   0.    0.422]
 [0.307 0.    0.173 0.    0.    0.52 ]
 [0.21  0.    0.267 0.2   0.    0.323]
 [0.223 0.    0.359 0.    0.    0.418]
 [0.153 0.044 0.264 0.2   0.    0.339]
 [0.293 0.    0.164 0.1   0.    0.443]
 [0.253 0.1   0.282 0.    0.    0.365]
 [0.334 0.    0.191 0.    0.    0.475]
 [0.251 0.    0.257 0.    0.    0.492]
 [0.312 0.    0.169 0.    0.    0.519]
 [0.193 0.    0.269 0.2   0.    0.338]
 [0.275 0.    0.161 0.1   0.    0.464]
 [0.143 0.    0.43  0.1   0.    0.327]
 [0.222 0.058 0.256 0.1   0.    0.364]
 [0.3   0.    0.085 0.1   0.    0.515]
 [0.253 0.042 0.173 0.1   0.    0.432]
 [0.188 0.    0.427 0.    0.    0.385]
 [0.305 0.    0.163 0.    0.    0.532]
 [0.177 0.058 0.255 0.2   0.    0.31 ]
 [0.319 0.    0.168 0.    0.    0.513]
 [0.187 0.    0.275 0.2   0.    0.338]
 [0.139 0.111 0.347 0.1   0.    0.303]
 [0.234 0.056 0.189 0.1   0.    0.421]
 [0.192 0.249 0.086 0.1   0.    0.373]
 [0.188 0.1   0.342 0.    0.    0.37 ]
 [0.226 0.    0.1   0.3   0.    0.374]
 [0.199 0.04  0.185 0.2   0.    0.376]
 [0.263 0.    0.173 0.1   0.    0.464]
 [0.209 0.142 0.275 0.    0.    0.374]
 [0.223 0.    0.266 0.1   0.    0.411]]","[0.16004815 0.16125165 0.18247248 0.16520579 0.16831361 0.16564956
 0.19606307 0.15820763 0.15180404 0.1414092  0.16495027 0.17032503
 0.17197703 0.17067574 0.16602532 0.17386466 0.1720284  0.1413093
 0.18523569 0.17590153 0.16708249 0.18665081 0.16948934 0.18357695
 0.1929865  0.15997891 0.16690453 0.16858585 0.18990598 0.17684162]",0.17015737061275935,40.666666666666664,41.0,25.6
10.0,30,5,[ 7  1  7 14  1],True,5,10,100,0.02,4,gs,2,"[[0.288 0.    0.156 0.513 0.    0.043]
 [0.254 0.039 0.166 0.309 0.058 0.174]
 [0.152 0.049 0.322 0.237 0.073 0.167]
 [0.226 0.041 0.264 0.338 0.    0.131]
 [0.277 0.    0.246 0.349 0.    0.128]
 [0.239 0.05  0.148 0.457 0.001 0.105]
 [0.211 0.054 0.189 0.457 0.    0.089]
 [0.227 0.    0.273 0.413 0.    0.087]
 [0.282 0.063 0.117 0.398 0.    0.14 ]
 [0.201 0.012 0.217 0.546 0.    0.024]
 [0.195 0.017 0.225 0.545 0.    0.018]
 [0.193 0.041 0.316 0.222 0.    0.228]
 [0.161 0.049 0.314 0.344 0.039 0.093]
 [0.153 0.036 0.208 0.578 0.    0.025]
 [0.339 0.    0.142 0.4   0.    0.119]
 [0.249 0.035 0.253 0.354 0.    0.109]
 [0.25  0.018 0.165 0.46  0.    0.107]
 [0.187 0.014 0.382 0.289 0.    0.128]
 [0.16  0.017 0.207 0.548 0.    0.068]
 [0.231 0.108 0.16  0.36  0.    0.141]
 [0.196 0.023 0.371 0.269 0.    0.141]
 [0.259 0.021 0.25  0.302 0.    0.168]
 [0.275 0.029 0.258 0.227 0.    0.211]
 [0.195 0.02  0.244 0.445 0.    0.096]
 [0.31  0.025 0.296 0.184 0.    0.185]
 [0.252 0.022 0.223 0.355 0.    0.148]
 [0.276 0.051 0.177 0.258 0.    0.238]
 [0.291 0.031 0.299 0.161 0.    0.218]
 [0.176 0.098 0.245 0.354 0.    0.127]
 [0.295 0.037 0.167 0.351 0.    0.15 ]]","[0.21482017 0.19555451 0.19215398 0.2093587  0.19595168 0.21183938
 0.20713458 0.20361549 0.2232274  0.1967875  0.20637809 0.19327031
 0.20124062 0.19357921 0.22657332 0.21877202 0.20006684 0.19887886
 0.19342762 0.20871318 0.19807563 0.20165328 0.20314329 0.19547134
 0.22141644 0.21127503 0.19878614 0.21583053 0.20285841 0.21941359]",0.20530890513842712,91.0,12.686666666666667,51.6
