experiment_number,num_students,num_schools,capacities_generated,num_capacities,num_repeats_profiles,num_repeat_sampler,epsilon,manipulators_ratio,default_fair_num_student,num_manipulations,algorithm,k,possible_percentage_manipulators,average_runtime,utility_rating_in_experiment,average_utility,average_utility_fair_students,average_utility_manipulator_students,average_actual_percentage_manipulators,average_number_manipulations,average_percentage_unassigned_students,average_percentage_unassigned_fair_students,average_percentage_unassigned_manipulator_students,k_to_schools_ratio
160.0,200,20,True,5,5,50,0.01,1.0,0,10,gs,1,100.0,898.6431454181671,21.0,0.0336327453148351,0.0,0.0336327453148351,64.12,354.12,59.56,0.0,59.56,0.05
160.0,200,20,True,5,5,50,0.01,1.0,0,10,gs,2,100.0,901.2716880130768,20.0,0.0338056957783641,0.0,0.0338056957783641,52.1,303.72,58.6944,0.0,58.6944,0.1
160.0,200,20,True,5,5,50,0.01,1.0,0,10,gs,3,100.0,905.9003209877014,19.0,0.0345637876366869,0.0,0.0345637876366869,38.52,267.96,57.0196,0.0,57.0196,0.15
160.0,200,20,True,5,5,50,0.01,1.0,0,10,gs,4,100.0,913.5316734790802,17.0,0.035959054713529,0.0,0.035959054713529,49.88,269.72,54.3644,0.0,54.3644,0.2
160.0,200,20,True,5,5,50,0.01,1.0,0,10,gs,5,100.0,923.10679271698,18.0,0.0359321743385504,0.0,0.0359321743385504,27.34,182.24,54.2976,0.0,54.2976,0.25
160.0,200,20,True,5,5,50,0.01,1.0,0,10,gs,6,100.0,935.275771150589,16.0,0.0373698102743734,0.0,0.0373698102743734,34.9,187.44,51.5712,0.0,51.5712,0.3
160.0,200,20,True,5,5,50,0.01,1.0,0,10,gs,7,100.0,951.9172700309754,15.0,0.0392373209041458,0.0,0.0392373209041458,32.04,177.72,47.8224,0.0,47.8224,0.35
160.0,200,20,True,5,5,50,0.01,1.0,0,10,gs,8,100.0,973.9396708011628,14.0,0.040586209390994,0.0,0.040586209390994,31.6,162.44,44.94520000000001,0.0,44.94520000000001,0.4
160.0,200,20,True,5,5,50,0.01,1.0,0,10,gs,9,100.0,999.0527792358398,13.0,0.0408886603938956,0.0,0.0408886603938956,18.14,115.48,44.0304,0.0,44.0304,0.45
160.0,200,20,True,5,5,50,0.01,1.0,0,10,gs,10,100.0,1026.9510136127471,12.0,0.0427046065270832,0.0,0.0427046065270832,23.02,116.0,39.9116,0.0,39.9116,0.5
160.0,200,20,True,5,5,50,0.01,1.0,0,10,gs,11,100.0,1061.574583425522,11.0,0.0446114953050255,0.0,0.0446114953050255,24.8,120.28,34.9368,0.0,34.9368,0.55
160.0,200,20,True,5,5,50,0.01,1.0,0,10,gs,12,100.0,1093.2691279888154,10.0,0.045869370507966,0.0,0.045869370507966,23.54,97.28,31.2476,0.0,31.2476,0.6
160.0,200,20,True,5,5,50,0.01,1.0,0,10,gs,13,100.0,1123.4793604660035,9.0,0.0473378286303286,0.0,0.0473378286303286,22.34,77.24,26.5136,0.0,26.5136,0.65
160.0,200,20,True,5,5,50,0.01,1.0,0,10,gs,14,100.0,1160.497813053131,8.0,0.0482790777416993,0.0,0.0482790777416993,19.08,55.48,22.7876,0.0,22.7876,0.7
160.0,200,20,True,5,5,50,0.01,1.0,0,10,gs,15,100.0,1187.0699223709107,7.0,0.0488638738657946,0.0,0.0488638738657946,10.56,28.4,19.872,0.0,19.872,0.75
160.0,200,20,True,5,5,50,0.01,1.0,0,10,gs,16,100.0,1223.602086610794,6.0,0.0494754061126363,0.0,0.0494754061126363,5.42,16.92,16.6032,0.0,16.6032,0.8
160.0,200,20,True,5,5,50,0.01,1.0,0,10,gs,17,100.0,1265.7150112056731,5.0,0.0499177470990613,0.0,0.0499177470990613,5.92,17.6,14.155600000000002,0.0,14.155600000000002,0.85
160.0,200,20,True,5,5,50,0.01,1.0,0,10,gs,18,100.0,1307.1968571472169,4.0,0.0502827674281145,0.0,0.0502827674281145,4.96,13.56,10.9564,0.0,10.9564,0.9
160.0,200,20,True,5,5,50,0.01,1.0,0,10,gs,19,100.0,1340.9756686878204,3.0,0.0506089095589227,0.0,0.0506089095589227,5.08,10.16,7.1136,0.0,7.1136,0.95
160.0,200,20,True,5,5,50,0.01,1.0,0,10,gs,20,100.0,1342.147455892563,2.0,0.0508901811909271,0.0,0.0508901811909271,0.0,0.0,0.0,0.0,0.0,1.0
160.0,200,20,True,5,5,50,0.01,1.0,0,10,boston,20,100.0,897.515776720047,1.0,0.050908886680205,0.0,0.050908886680205,0.0,0.0,0.0,0.0,0.0,1.0
17.0,100,5,True,5,5,50,0.005,1.0,0,4,gs,1,100.0,4.5971211910247805,1.0,0.2322456238391687,0.0,0.2322456238391687,79.56,153.96,8.04,0.0,8.04,0.2
17.0,100,5,True,5,5,50,0.005,1.0,0,4,gs,2,100.0,5.066786727905273,2.0,0.2251755274238415,0.0,0.2251755274238415,92.24,159.32,6.6376,0.0,6.6376,0.4
17.0,100,5,True,5,5,50,0.005,1.0,0,4,gs,3,100.0,5.722432851791382,3.0,0.2181492317043138,0.0,0.2181492317043138,63.72,88.64,5.852,0.0,5.852,0.6
17.0,100,5,True,5,5,50,0.005,1.0,0,4,gs,4,100.0,6.313574447631836,6.0,0.2158039684766383,0.0,0.2158039684766383,20.8,22.56,2.8568,0.0,2.8568,0.8
17.0,100,5,True,5,5,50,0.005,1.0,0,4,gs,5,100.0,6.391799869537354,5.0,0.2159767227910243,0.0,0.2159767227910243,0.0,0.0,0.0,0.0,0.0,1.0
17.0,100,5,True,5,5,50,0.005,1.0,0,4,boston,5,100.0,4.325578622817993,4.0,0.2164501712993387,0.0,0.2164501712993387,0.0,0.0,0.0,0.0,0.0,1.0
161.0,200,20,True,5,5,50,0.01,1.0,0,15,gs,1,100.0,884.8770000648499,21.0,0.0333858267109606,0.0,0.0333858267109606,63.72,354.52,59.66,0.0,59.66,0.05
161.0,200,20,True,5,5,50,0.01,1.0,0,15,gs,2,100.0,887.4227277374267,20.0,0.0337140104733541,0.0,0.0337140104733541,52.06,303.04,58.6616,0.0,58.6616,0.1
161.0,200,20,True,5,5,50,0.01,1.0,0,15,gs,3,100.0,892.9021130943298,19.0,0.0346941399986326,0.0,0.0346941399986326,39.08,280.12,56.5892,0.0,56.5892,0.15
161.0,200,20,True,5,5,50,0.01,1.0,0,15,gs,4,100.0,899.9668002796174,18.0,0.0357765111526951,0.0,0.0357765111526951,49.6,268.04,54.6828,0.0,54.6828,0.2
161.0,200,20,True,5,5,50,0.01,1.0,0,15,gs,5,100.0,910.5538833904268,17.0,0.0361490645200915,0.0,0.0361490645200915,27.64,182.92,53.956,0.0,53.956,0.25
161.0,200,20,True,5,5,50,0.01,1.0,0,15,gs,6,100.0,922.4657339954376,16.0,0.0374359145681225,0.0,0.0374359145681225,34.74,189.16,51.4388,0.0,51.4388,0.3
161.0,200,20,True,5,5,50,0.01,1.0,0,15,gs,7,100.0,938.8388885211943,15.0,0.0392371778875794,0.0,0.0392371778875794,32.24,176.52,47.838,0.0,47.838,0.35
161.0,200,20,True,5,5,50,0.01,1.0,0,15,gs,8,100.0,961.7559932041167,14.0,0.0406872471926666,0.0,0.0406872471926666,31.68,165.88,44.762,0.0,44.762,0.4
161.0,200,20,True,5,5,50,0.01,1.0,0,15,gs,9,100.0,984.857354259491,13.0,0.040926953242783,0.0,0.040926953242783,18.38,115.6,43.9324,0.0,43.9324,0.45
161.0,200,20,True,5,5,50,0.01,1.0,0,15,gs,10,100.0,1010.7125983524322,12.0,0.042716546297172,0.0,0.042716546297172,23.02,114.08,39.8568,0.0,39.8568,0.5
161.0,200,20,True,5,5,50,0.01,1.0,0,15,gs,11,100.0,1045.4846104717255,11.0,0.0446218060135502,0.0,0.0446218060135502,24.52,120.08,34.9672,0.0,34.9672,0.55
161.0,200,20,True,5,5,50,0.01,1.0,0,15,gs,12,100.0,1077.241441936493,10.0,0.0458775444920407,0.0,0.0458775444920407,23.62,97.76,31.2056,0.0,31.2056,0.6
161.0,200,20,True,5,5,50,0.01,1.0,0,15,gs,13,100.0,1109.4401329517364,9.0,0.0473741986695532,0.0,0.0473741986695532,22.54,78.84,26.4592,0.0,26.4592,0.65
161.0,200,20,True,5,5,50,0.01,1.0,0,15,gs,14,100.0,1143.4113905620577,8.0,0.0482724325382428,0.0,0.0482724325382428,18.94,54.72,22.7892,0.0,22.7892,0.7
161.0,200,20,True,5,5,50,0.01,1.0,0,15,gs,15,100.0,1171.191149330139,7.0,0.0488529518773331,0.0,0.0488529518773331,10.72,29.2,19.8452,0.0,19.8452,0.75
161.0,200,20,True,5,5,50,0.01,1.0,0,15,gs,16,100.0,1210.3812703418732,6.0,0.0494965701451041,0.0,0.0494965701451041,5.36,16.8,16.6232,0.0,16.6232,0.8
161.0,200,20,True,5,5,50,0.01,1.0,0,15,gs,17,100.0,1252.5809340572357,5.0,0.0498986046057496,0.0,0.0498986046057496,5.94,18.48,14.134,0.0,14.134,0.85
161.0,200,20,True,5,5,50,0.01,1.0,0,15,gs,18,100.0,1292.7740536689755,4.0,0.0503121975202554,0.0,0.0503121975202554,4.96,13.68,10.951200000000002,0.0,10.951200000000002,0.9
161.0,200,20,True,5,5,50,0.01,1.0,0,15,gs,19,100.0,1326.6994168186188,3.0,0.0505988596918871,0.0,0.0505988596918871,5.1,10.2,7.143600000000001,0.0,7.143600000000001,0.95
161.0,200,20,True,5,5,50,0.01,1.0,0,15,gs,20,100.0,1327.8336114501951,2.0,0.0508690662680433,0.0,0.0508690662680433,0.0,0.0,0.0,0.0,0.0,1.0
161.0,200,20,True,5,5,50,0.01,1.0,0,15,boston,20,100.0,883.7295432758332,1.0,0.050908886680205,0.0,0.050908886680205,0.0,0.0,0.0,0.0,0.0,1.0
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,1,100.0,875.1123571872711,21.0,0.0333858267109606,0.0,0.0333858267109606,63.72,354.52,59.66,0.0,59.66,0.05
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,2,100.0,877.5594995689393,20.0,0.0337140104733541,0.0,0.0337140104733541,52.06,303.04,58.6616,0.0,58.6616,0.1
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,3,100.0,882.8110937595368,19.0,0.0346941399986326,0.0,0.0346941399986326,39.08,280.12,56.5892,0.0,56.5892,0.15
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,4,100.0,889.7810768985748,18.0,0.0357765111526951,0.0,0.0357765111526951,49.6,268.04,54.6828,0.0,54.6828,0.2
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,5,100.0,899.6738105392456,17.0,0.0361490645200915,0.0,0.0361490645200915,27.64,182.92,53.956,0.0,53.956,0.25
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,6,100.0,911.3669656467438,16.0,0.0374359145681225,0.0,0.0374359145681225,34.74,189.16,51.4388,0.0,51.4388,0.3
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,7,100.0,927.6145070648192,15.0,0.0392371778875794,0.0,0.0392371778875794,32.24,176.52,47.838,0.0,47.838,0.35
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,8,100.0,950.7245922279358,14.0,0.0406872471926666,0.0,0.0406872471926666,31.68,165.88,44.762,0.0,44.762,0.4
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,9,100.0,974.2528814601898,13.0,0.040926953242783,0.0,0.040926953242783,18.38,115.6,43.9324,0.0,43.9324,0.45
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,10,100.0,999.4748433303834,12.0,0.042716546297172,0.0,0.042716546297172,23.02,114.08,39.8568,0.0,39.8568,0.5
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,11,100.0,1033.2022497177124,11.0,0.0446218060135502,0.0,0.0446218060135502,24.52,120.08,34.9672,0.0,34.9672,0.55
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,12,100.0,1064.9321464443208,10.0,0.0458775444920407,0.0,0.0458775444920407,23.62,97.76,31.2056,0.0,31.2056,0.6
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,13,100.0,1096.1130624961852,9.0,0.0473741986695532,0.0,0.0473741986695532,22.54,78.84,26.4592,0.0,26.4592,0.65
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,14,100.0,1129.8864160823823,8.0,0.0482724325382428,0.0,0.0482724325382428,18.94,54.72,22.7892,0.0,22.7892,0.7
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,15,100.0,1157.206210565567,7.0,0.0488529518773331,0.0,0.0488529518773331,10.72,29.2,19.8452,0.0,19.8452,0.75
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,16,100.0,1195.1002686691284,6.0,0.0494965701451041,0.0,0.0494965701451041,5.36,16.8,16.6232,0.0,16.6232,0.8
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,17,100.0,1236.792691450119,5.0,0.0498986046057496,0.0,0.0498986046057496,5.94,18.48,14.134,0.0,14.134,0.85
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,18,100.0,1275.285523891449,4.0,0.0503121975202554,0.0,0.0503121975202554,4.96,13.68,10.951200000000002,0.0,10.951200000000002,0.9
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,19,100.0,1308.3723581314086,3.0,0.0505988596918871,0.0,0.0505988596918871,5.1,10.2,7.143600000000001,0.0,7.143600000000001,0.95
162.0,200,20,True,5,5,50,0.01,1.0,0,20,gs,20,100.0,1309.5541526412965,2.0,0.0508690662680433,0.0,0.0508690662680433,0.0,0.0,0.0,0.0,0.0,1.0
162.0,200,20,True,5,5,50,0.01,1.0,0,20,boston,20,100.0,874.0180988883972,1.0,0.050908886680205,0.0,0.050908886680205,0.0,0.0,0.0,0.0,0.0,1.0
163.0,300,5,True,5,5,50,0.002,0.5,150,2,gs,1,50.0,12.544088354110718,6.0,0.1264543367392265,0.0556273271859394,0.1972813462925137,49.96,207.32,52.78666666666667,83.88533333333334,21.688,0.2
163.0,300,5,True,5,5,50,0.002,0.5,150,2,gs,2,50.0,13.441309785842895,5.0,0.152482067463676,0.1281529546354969,0.1768111802918551,47.18666666666667,222.24,35.855466666666665,55.370666666666665,16.340266666666665,0.4
163.0,300,5,True,5,5,50,0.002,0.5,150,2,gs,3,50.0,15.369886531829836,4.0,0.1647754626448735,0.1503302628545459,0.1792206624352012,39.98666666666667,197.16,21.928800000000003,40.5536,3.3040000000000003,0.6
163.0,300,5,True,5,5,50,0.002,0.5,150,2,gs,4,50.0,17.883410749435424,3.0,0.1716242286690421,0.1654570503556104,0.1777914069824737,36.373333333333335,136.48,14.14,25.9824,2.2976,0.8
163.0,300,5,True,5,5,50,0.002,0.5,150,2,gs,5,50.0,18.109335708618165,2.0,0.1781204813953594,0.1779223406716938,0.178318622119025,0.0,0.0,0.0,0.0,0.0,1.0
163.0,300,5,True,5,5,50,0.002,0.5,150,2,boston,5,50.0,12.105008840560911,1.0,0.1781491587137796,0.1779724428492549,0.1783258745783043,0.0,0.0,0.0,0.0,0.0,1.0
164.0,300,5,True,5,5,50,0.002,0.5,150,4,gs,1,50.0,19.910466289520265,6.0,0.187293712615351,0.1461061247823912,0.2284813004483107,43.28,253.8,31.6,58.050133333333335,5.149866666666667,0.2
164.0,300,5,True,5,5,50,0.002,0.5,150,4,gs,2,50.0,21.72868476867676,5.0,0.2056232722584619,0.1829660408283377,0.2282805036885861,43.34666666666667,239.12,22.372266666666665,41.03893333333333,3.7056,0.4
164.0,300,5,True,5,5,50,0.002,0.5,150,4,gs,3,50.0,24.64284761428833,4.0,0.2194877544161111,0.211311774044865,0.2276637347873573,44.42666666666667,215.32,11.8952,22.225066666666667,1.5653333333333332,0.6
164.0,300,5,True,5,5,50,0.002,0.5,150,4,gs,4,50.0,27.638359546661377,3.0,0.2222029914686359,0.2205628386187118,0.2238431443185602,30.453333333333333,108.88,6.7488,11.225066666666669,2.272533333333333,0.8
164.0,300,5,True,5,5,50,0.002,0.5,150,4,gs,5,50.0,27.884000329971315,2.0,0.2252459898936471,0.2252842740204392,0.225207705766855,0.0,0.0,0.0,0.0,0.0,1.0
164.0,300,5,True,5,5,50,0.002,0.5,150,4,boston,5,50.0,18.901395292282103,1.0,0.2252596298082581,0.2256000732931863,0.2249191863233299,0.0,0.0,0.0,0.0,0.0,1.0
165.0,300,5,True,5,5,50,0.002,0.5,150,5,gs,1,50.0,16.583495378494263,6.0,0.1748034395912672,0.125937235648163,0.2236696435343715,48.62666666666667,307.12,32.04,63.55253333333333,0.5274666666666668,0.2
165.0,300,5,True,5,5,50,0.002,0.5,150,5,gs,2,50.0,18.3063948059082,5.0,0.1894553989977479,0.1563255043794422,0.2225852936160536,49.56,263.8,24.3824,48.54026666666667,0.2245333333333333,0.4
165.0,300,5,True,5,5,50,0.002,0.5,150,5,gs,3,50.0,20.999265670776367,4.0,0.2063172764558111,0.1998480309368405,0.2127865219747817,41.28,207.48,12.3744,22.67253333333333,2.0762666666666667,0.6
165.0,300,5,True,5,5,50,0.002,0.5,150,5,gs,4,50.0,23.559931993484497,3.0,0.2109099345919222,0.2109584300504719,0.2108614391333726,28.34666666666667,97.48,5.0056,7.689066666666666,2.3221333333333334,0.8
165.0,300,5,True,5,5,50,0.002,0.5,150,5,gs,5,50.0,23.77911449432373,2.0,0.2121876761653643,0.212165560664108,0.2122097916666206,0.0,0.0,0.0,0.0,0.0,1.0
165.0,300,5,True,5,5,50,0.002,0.5,150,5,boston,5,50.0,15.859426956176758,1.0,0.2122165362042382,0.2123267716770564,0.2121063007314199,0.0,0.0,0.0,0.0,0.0,1.0
166.0,300,5,True,5,5,50,0.002,0.75,75,2,gs,1,75.0,23.598242816925048,6.0,0.1789913499475353,0.159530544058658,0.1854782852438278,61.88,301.84,33.266666666666666,53.8912,26.39182222222222,0.2
166.0,300,5,True,5,5,50,0.002,0.75,75,2,gs,2,75.0,25.4264182472229,5.0,0.1904495197056687,0.1568806595684801,0.2016391397513982,66.38666666666667,284.96,20.71493333333333,48.20053333333333,11.553066666666666,0.4
166.0,300,5,True,5,5,50,0.002,0.75,75,2,gs,3,75.0,29.097232122421264,4.0,0.197441662696269,0.1866061992886008,0.2010534838321584,44.77333333333333,208.92,11.326933333333336,26.96746666666667,6.113422222222222,0.6
166.0,300,5,True,5,5,50,0.002,0.75,75,2,gs,4,75.0,33.59280051231384,3.0,0.198821651572651,0.1967350085590815,0.1995171992438408,44.48,157.04,5.2674666666666665,13.8016,2.422755555555556,0.8
166.0,300,5,True,5,5,50,0.002,0.75,75,2,gs,5,75.0,33.9314378452301,2.0,0.2005984541390339,0.2011132713402697,0.2004268484052886,0.0,0.0,0.0,0.0,0.0,1.0
166.0,300,5,True,5,5,50,0.002,0.75,75,2,boston,5,75.0,22.884848613739013,1.0,0.2006914339153003,0.2013887252098621,0.2004590034837797,0.0,0.0,0.0,0.0,0.0,1.0
167.0,300,5,True,5,5,50,0.002,0.75,75,4,gs,1,75.0,25.49936420440674,1.0,0.2066244417833228,0.2061859335304769,0.2067706112009381,62.30666666666667,384.84,20.92,40.6624,14.3392,0.2
167.0,300,5,True,5,5,50,0.002,0.75,75,4,gs,2,75.0,28.01907660484314,6.0,0.1970688752716247,0.1896413845905028,0.1995447054986653,43.74666666666667,304.28,20.96613333333333,37.7472,15.372444444444444,0.4
167.0,300,5,True,5,5,50,0.002,0.75,75,4,gs,3,75.0,31.88232118606568,5.0,0.20253086365661,0.1821109278063079,0.2093375089400441,73.0,361.8,11.156266666666667,36.686933333333336,2.646044444444444,0.6
167.0,300,5,True,5,5,50,0.002,0.75,75,4,gs,4,75.0,35.87844687461853,4.0,0.2027546296703123,0.2003632200778847,0.2035517662011216,49.48,174.76,6.830666666666668,15.28,4.014222222222222,0.8
167.0,300,5,True,5,5,50,0.002,0.75,75,4,gs,5,75.0,36.20306100845337,2.0,0.2038909804610805,0.2041813586149121,0.2037941877431366,0.0,0.0,0.0,0.0,0.0,1.0
167.0,300,5,True,5,5,50,0.002,0.75,75,4,boston,5,75.0,23.961823415756225,3.0,0.2037964729654043,0.2040022142666065,0.2037278925316702,0.0,0.0,0.0,0.0,0.0,1.0
168.0,300,5,True,5,5,50,0.002,0.75,75,5,gs,1,75.0,25.866723518371582,6.0,0.1973564981184586,0.1281443425413372,0.2204272166441658,66.38666666666667,426.08,19.62666666666667,62.84693333333334,5.219911111111111,0.2
168.0,300,5,True,5,5,50,0.002,0.75,75,5,gs,2,75.0,28.7816481590271,2.0,0.2026352594185674,0.1776295872344558,0.2109704834799378,68.96,458.64,13.697333333333331,40.16746666666667,4.873955555555556,0.4
168.0,300,5,True,5,5,50,0.002,0.75,75,5,gs,3,75.0,32.7421172618866,1.0,0.2027066310712108,0.201403235050057,0.2031410964115955,66.02666666666667,324.88,8.771733333333334,23.7376,3.7831111111111113,0.6
168.0,300,5,True,5,5,50,0.002,0.75,75,5,gs,4,75.0,36.42540200233459,5.0,0.201023040375151,0.198078733939191,0.2020044758538043,34.68,125.28,5.910666666666668,14.061866666666663,3.1936,0.8
168.0,300,5,True,5,5,50,0.002,0.75,75,5,gs,5,75.0,36.74106449127197,3.0,0.2016243934425792,0.2005201367399362,0.2019924790101269,0.0,0.0,0.0,0.0,0.0,1.0
168.0,300,5,True,5,5,50,0.002,0.75,75,5,boston,5,75.0,24.63037760734558,4.0,0.2014904722367601,0.2009937099473719,0.2016560596665561,0.0,0.0,0.0,0.0,0.0,1.0
169.0,300,5,True,5,5,50,0.002,1.0,0,2,gs,1,100.0,28.46147616386413,6.0,0.157241525912109,0.0,0.157241525912109,66.69333333333333,335.44,41.86666666666667,0.0,41.86666666666667,0.2
169.0,300,5,True,5,5,50,0.002,1.0,0,2,gs,2,100.0,30.44592092514038,5.0,0.1819522969156341,0.0,0.1819522969156341,93.90666666666668,430.24,20.80613333333333,0.0,20.80613333333333,0.4
169.0,300,5,True,5,5,50,0.002,1.0,0,2,gs,3,100.0,34.390345344543455,1.0,0.1880911479296408,0.0,0.1880911479296408,72.61333333333333,337.68,5.7674666666666665,0.0,5.7674666666666665,0.6
169.0,300,5,True,5,5,50,0.002,1.0,0,2,gs,4,100.0,40.18197419166565,2.0,0.1844927819603372,0.0,0.1844927819603372,51.77333333333333,181.12,3.9981333333333335,0.0,3.9981333333333335,0.8
169.0,300,5,True,5,5,50,0.002,1.0,0,2,gs,5,100.0,40.61229786872864,4.0,0.1832965441938002,0.0,0.1832965441938002,0.0,0.0,0.0,0.0,0.0,1.0
169.0,300,5,True,5,5,50,0.002,1.0,0,2,boston,5,100.0,27.440482521057127,3.0,0.1833121023552245,0.0,0.1833121023552245,0.0,0.0,0.0,0.0,0.0,1.0
170.0,300,5,True,5,5,50,0.002,1.0,0,4,gs,1,100.0,41.46238968849182,1.0,0.2371736981430729,0.0,0.2371736981430729,61.52,399.8,12.346666666666668,0.0,12.346666666666668,0.2
170.0,300,5,True,5,5,50,0.002,1.0,0,4,gs,2,100.0,45.63190986633301,2.0,0.2279581055246664,0.0,0.2279581055246664,75.0,466.72,9.634133333333336,0.0,9.634133333333336,0.4
170.0,300,5,True,5,5,50,0.002,1.0,0,4,gs,3,100.0,51.61533073425293,3.0,0.2258271234119533,0.0,0.2258271234119533,70.69333333333334,365.72,6.7136000000000005,0.0,6.7136000000000005,0.6
170.0,300,5,True,5,5,50,0.002,1.0,0,4,gs,4,100.0,57.88637746810913,4.0,0.2225194366615274,0.0,0.2225194366615274,61.46666666666667,207.68,4.712,0.0,4.712,0.8
170.0,300,5,True,5,5,50,0.002,1.0,0,4,gs,5,100.0,58.31778159141541,6.0,0.2209747118537414,0.0,0.2209747118537414,0.0,0.0,0.0,0.0,0.0,1.0
170.0,300,5,True,5,5,50,0.002,1.0,0,4,boston,5,100.0,39.586313819885255,5.0,0.2210409759807312,0.0,0.2210409759807312,0.0,0.0,0.0,0.0,0.0,1.0
18.0,100,5,True,5,5,50,0.005,1.0,0,5,gs,1,100.0,5.982801370620727,1.0,0.2303010479199562,0.0,0.2303010479199562,79.24,152.64,8.52,0.0,8.52,0.2
18.0,100,5,True,5,5,50,0.005,1.0,0,5,gs,2,100.0,6.620389804840088,2.0,0.2256704311863588,0.0,0.2256704311863588,92.52,159.48,6.303999999999999,0.0,6.303999999999999,0.4
18.0,100,5,True,5,5,50,0.005,1.0,0,5,gs,3,100.0,7.479167814254761,3.0,0.2181662049159405,0.0,0.2181662049159405,63.92,88.88,5.92,0.0,5.92,0.6
18.0,100,5,True,5,5,50,0.005,1.0,0,5,gs,4,100.0,8.262706203460693,6.0,0.2156364227796926,0.0,0.2156364227796926,20.72,22.56,2.8512,0.0,2.8512,0.8
18.0,100,5,True,5,5,50,0.005,1.0,0,5,gs,5,100.0,8.370748386383056,5.0,0.2159734571055923,0.0,0.2159734571055923,0.0,0.0,0.0,0.0,0.0,1.0
18.0,100,5,True,5,5,50,0.005,1.0,0,5,boston,5,100.0,5.619436225891113,4.0,0.2164501712993387,0.0,0.2164501712993387,0.0,0.0,0.0,0.0,0.0,1.0
171.0,300,5,True,5,5,50,0.002,1.0,0,5,gs,1,100.0,39.22923101425171,1.0,0.2082824800073551,0.0,0.2082824800073551,71.73333333333333,486.76,15.186666666666667,0.0,15.186666666666667,0.2
171.0,300,5,True,5,5,50,0.002,1.0,0,5,gs,2,100.0,43.13912959098816,2.0,0.2055881093951753,0.0,0.2055881093951753,95.13333333333334,574.28,8.3408,0.0,8.3408,0.4
171.0,300,5,True,5,5,50,0.002,1.0,0,5,gs,3,100.0,49.08301968574524,3.0,0.1978542569867331,0.0,0.1978542569867331,76.50666666666666,372.0,6.659466666666667,0.0,6.659466666666667,0.6
171.0,300,5,True,5,5,50,0.002,1.0,0,5,gs,4,100.0,54.34675543785095,4.0,0.1943327704938087,0.0,0.1943327704938087,50.04,173.68,2.8538666666666668,0.0,2.8538666666666668,0.8
171.0,300,5,True,5,5,50,0.002,1.0,0,5,gs,5,100.0,54.77604606628418,5.0,0.1923930954191254,0.0,0.1923930954191254,0.0,0.0,0.0,0.0,0.0,1.0
171.0,300,5,True,5,5,50,0.002,1.0,0,5,boston,5,100.0,36.93016581535339,6.0,0.1922886770021901,0.0,0.1922886770021901,0.0,0.0,0.0,0.0,0.0,1.0
172.0,300,5,True,5,5,50,0.005,0.5,150,2,gs,1,50.0,13.166233396530153,6.0,0.1505926998116262,0.1060891737602548,0.1950962258629976,42.72,203.6,46.2,69.4448,22.9552,0.2
172.0,300,5,True,5,5,50,0.005,0.5,150,2,gs,2,50.0,14.044244441986084,5.0,0.1702634057490383,0.1383962010773587,0.2021306104207179,49.85333333333333,232.48,30.421333333333333,54.9184,5.924266666666666,0.4
172.0,300,5,True,5,5,50,0.005,0.5,150,2,gs,3,50.0,15.92531686782837,4.0,0.1800251405428314,0.1687799032826773,0.1912703778029855,45.38666666666667,202.36,19.000533333333333,35.87786666666667,2.1232,0.6
172.0,300,5,True,5,5,50,0.005,0.5,150,2,gs,4,50.0,18.671557931900026,3.0,0.1878565741925722,0.1848968619314167,0.1908162864537276,29.29333333333333,104.08,9.519466666666666,16.291733333333333,2.7472000000000003,0.8
172.0,300,5,True,5,5,50,0.005,0.5,150,2,gs,5,50.0,18.907086067199707,1.0,0.1923000054205885,0.1928370513695376,0.1917629594716393,0.0,0.0,0.0,0.0,0.0,1.0
